"","ID","JobTitle","FulltimeParttime","PositionTitle","Level","Scool","Day","Entrance","Exit"
"721",289,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Monday","8:00-8:30","16:00-16:30"
"722",289,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Thursday","8:00-8:30","16:30-17:00"
"723",289,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Tuesday","8:00-8:30","17:30-18:00"
"724",289,"Senior Lecturer","Full-Time","Senior Lecturer","C","BUS","Wednesday","8:00-8:30","17:30-18:00"
"725",291,"ADFA Technical Staff","Full-Time","Space Systems Eng/Applied Phys","6","BUS","Friday","8:00-8:30","16:30-17:00"
"726",291,"ADFA Technical Staff","Full-Time","Space Systems Eng/Applied Phys","6","BUS","Monday","8:30-9:00","17:00-17:30"
"727",292,"ADFA Technical Staff","Full-Time","Space Systems Engineer","6","BUS","Friday","7:00-7:30","16:00-16:30"
"728",292,"ADFA Technical Staff","Full-Time","Space Systems Engineer","6","BUS","Thursday","8:30-9:00","16:00-16:30"
"729",292,"ADFA Technical Staff","Full-Time","Space Systems Engineer","6","BUS","Tuesday","9:00-9:30","16:30-17:00"
"730",292,"ADFA Technical Staff","Full-Time","Space Systems Engineer","6","BUS","Wednesday","8:30-9:00","16:00-16:30"
"731",294,"Research Associate","Full-Time","Research Associate","A","BUS","Friday","8:30-9:00","17:30-18:00"
"732",294,"Research Associate","Full-Time","Research Associate","A","BUS","Monday","7:30-8:00","16:30-17:00"
"733",294,"Research Associate","Full-Time","Research Associate","A","BUS","Thursday","8:30-9:00","15:30-16:00"
"734",294,"Research Associate","Full-Time","Research Associate","A","BUS","Tuesday","8:30-9:00","15:30-16:00"
"735",294,"Research Associate","Full-Time","Research Associate","A","BUS","Wednesday","8:30-9:00","16:00-16:30"
"736",295,"ADFA Technical Staff","Full-Time","Space Systems Eng/Applied Phys","2","BUS","Friday","8:00-8:30","17:30-18:00"
"737",295,"ADFA Technical Staff","Full-Time","Space Systems Eng/Applied Phys","2","BUS","Thursday","8:30-9:00","16:00-16:30"
"738",295,"ADFA Technical Staff","Full-Time","Space Systems Eng/Applied Phys","2","BUS","Tuesday","8:30-9:00","17:00-17:30"
"739",295,"ADFA Technical Staff","Full-Time","Space Systems Eng/Applied Phys","2","BUS","Wednesday","8:30-9:00","16:00-16:30"
"740",297,"Postdoctoral Fellow","Full-Time","Postdoctoral Fellow - ACCS","A","BUS","Friday","8:30-9:00","15:00-15:30"
"741",297,"Postdoctoral Fellow","Full-Time","Postdoctoral Fellow - ACCS","A","BUS","Monday","8:00-8:30","16:30-17:00"
"742",297,"Postdoctoral Fellow","Full-Time","Postdoctoral Fellow - ACCS","A","BUS","Thursday","8:30-9:00","16:30-17:00"
"743",297,"Postdoctoral Fellow","Full-Time","Postdoctoral Fellow - ACCS","A","BUS","Tuesday","8:00-8:30","15:30-16:00"
"744",297,"Postdoctoral Fellow","Full-Time","Postdoctoral Fellow - ACCS","A","BUS","Wednesday","8:00-8:30","16:30-17:00"
"745",298,"ADFA Administrative","Full-Time","Space Systems Engineer","1","BUS","Friday","8:00-8:30","16:30-17:00"
"746",298,"ADFA Administrative","Full-Time","Space Systems Engineer","1","BUS","Monday","9:00-9:30","17:00-17:30"
"747",298,"ADFA Administrative","Full-Time","Space Systems Engineer","1","BUS","Tuesday","8:30-9:00","17:00-17:30"
"748",298,"ADFA Administrative","Full-Time","Space Systems Engineer","1","BUS","Wednesday","8:30-9:00","16:30-17:00"
"749",301,"Postdoctoral Fellow","Full-Time","Postdoc-Space Surveillance","A","BUS","Monday","8:00-8:30","16:30-17:00"
"750",301,"Postdoctoral Fellow","Full-Time","Postdoc-Space Surveillance","A","BUS","Tuesday","8:30-9:00","16:30-17:00"
"751",301,"Postdoctoral Fellow","Full-Time","Postdoc-Space Surveillance","A","BUS","Wednesday","8:00-8:30","16:30-17:00"
"752",302,"ADFA Administrative","Part-Time","Senior Centre Administrator","4","BUS","Friday","8:30-9:00","15:00-15:30"
"753",302,"ADFA Administrative","Part-Time","Senior Centre Administrator","4","BUS","Monday","8:00-8:30","15:30-16:00"
"754",302,"ADFA Administrative","Part-Time","Senior Centre Administrator","4","BUS","Thursday","8:00-8:30","15:30-16:00"
"755",302,"ADFA Administrative","Part-Time","Senior Centre Administrator","4","BUS","Wednesday","7:00-7:30","16:00-16:30"
"756",306,"Associate Professor","Full-Time","Associate Professor","D","BUS","Friday","7:00-7:30","16:00-16:30"
"757",306,"Associate Professor","Full-Time","Associate Professor","D","BUS","Monday","7:00-7:30","16:00-16:30"
"758",306,"Associate Professor","Full-Time","Associate Professor","D","BUS","Thursday","8:30-9:00","17:00-17:30"
"759",306,"Associate Professor","Full-Time","Associate Professor","D","BUS","Tuesday","8:30-9:00","16:00-16:30"
"760",306,"Associate Professor","Full-Time","Associate Professor","D","BUS","Wednesday","9:30-10:00","16:30-17:00"
"761",307,"Senior Research Associate","Full-Time","Senior Research Associate","A","BUS","Friday","8:00-8:30","16:30-17:00"
"762",307,"Senior Research Associate","Full-Time","Senior Research Associate","A","BUS","Monday","8:00-8:30","16:00-16:30"
"763",307,"Senior Research Associate","Full-Time","Senior Research Associate","A","BUS","Thursday","8:30-9:00","15:30-16:00"
"764",307,"Senior Research Associate","Full-Time","Senior Research Associate","A","BUS","Tuesday","8:00-8:30","16:00-16:30"
"765",307,"Senior Research Associate","Full-Time","Senior Research Associate","A","BUS","Wednesday","8:00-8:30","15:00-15:30"
"766",309,"ADFA Administrative","Part-Time","Mgr. Laser, Safety & Comp.","3","SCI","Friday","8:00-8:30","16:00-16:30"
"767",309,"ADFA Administrative","Part-Time","Mgr. Laser, Safety & Comp.","3","SCI","Tuesday","8:30-9:00","16:30-17:00"
"768",309,"ADFA Administrative","Part-Time","Mgr. Laser, Safety & Comp.","3","SCI","Wednesday","8:00-8:30","16:00-16:30"
"769",310,"Professor","Full-Time","Professor","E","SCI","Friday","8:00-8:30","16:30-17:00"
"770",310,"Professor","Full-Time","Professor","E","SCI","Tuesday","9:00-9:30","16:30-17:00"
"771",310,"Professor","Full-Time","Professor","E","SCI","Wednesday","8:00-8:30","16:30-17:00"
"772",311,"Director","Full-Time","Director, UNSW Canberra Space","E","SCI","Friday","8:00-8:30","16:00-16:30"
"773",311,"Director","Full-Time","Director, UNSW Canberra Space","E","SCI","Monday","8:00-8:30","16:00-16:30"
"774",311,"Director","Full-Time","Director, UNSW Canberra Space","E","SCI","Thursday","8:30-9:00","16:00-16:30"
"775",311,"Director","Full-Time","Director, UNSW Canberra Space","E","SCI","Tuesday","8:00-8:30","16:00-16:30"
"776",311,"Director","Full-Time","Director, UNSW Canberra Space","E","SCI","Wednesday","8:00-8:30","17:00-17:30"
"777",314,"Associate Professor","Full-Time","Associate Professor","D","SCI","Friday","8:30-9:00","16:00-16:30"
"778",314,"Associate Professor","Full-Time","Associate Professor","D","SCI","Monday","8:00-8:30","17:00-17:30"
"779",314,"Associate Professor","Full-Time","Associate Professor","D","SCI","Thursday","8:00-8:30","17:00-17:30"
"780",314,"Associate Professor","Full-Time","Associate Professor","D","SCI","Tuesday","7:30-8:00","16:00-16:30"
"781",314,"Associate Professor","Full-Time","Associate Professor","D","SCI","Wednesday","9:00-9:30","16:00-16:30"
"782",317,"ADFA Administrative","Full-Time","ACCS Centre Manager","7","SCI","Monday","8:30-9:00","16:30-17:00"
"783",317,"ADFA Administrative","Full-Time","ACCS Centre Manager","7","SCI","Tuesday","8:00-8:30","16:30-17:00"
"784",318,"ADFA Technical Staff","Full-Time","Professional Engineer","7","SCI","Friday","8:30-9:00","15:30-16:00"
"785",318,"ADFA Technical Staff","Full-Time","Professional Engineer","7","SCI","Monday","8:30-9:00","15:30-16:00"
"786",319,"Research Staff Level B","Full-Time","Research Associate","D","SCI","Friday","8:00-8:30","15:00-15:30"
"787",319,"Research Staff Level B","Full-Time","Research Associate","D","SCI","Tuesday","8:30-9:00","17:30-18:00"
"788",319,"Research Staff Level B","Full-Time","Research Associate","D","SCI","Wednesday","8:00-8:30","16:00-16:30"
"789",320,"ADFA Administrative","Full-Time","Administration Manager","5","SCI","Friday","8:00-8:30","16:00-16:30"
"790",320,"ADFA Administrative","Full-Time","Administration Manager","5","SCI","Monday","8:00-8:30","16:00-16:30"
"791",320,"ADFA Administrative","Full-Time","Administration Manager","5","SCI","Thursday","8:00-8:30","16:30-17:00"
"792",320,"ADFA Administrative","Full-Time","Administration Manager","5","SCI","Tuesday","8:30-9:00","15:00-15:30"
"793",320,"ADFA Administrative","Full-Time","Administration Manager","5","SCI","Wednesday","8:30-9:00","15:30-16:00"
"794",325,"Research Associate","Full-Time","Research Associate","A","SCI","Friday","8:30-9:00","16:30-17:00"
"795",325,"Research Associate","Full-Time","Research Associate","A","SCI","Tuesday","7:00-7:30","16:30-17:00"
"796",327,"Associate Professor","Full-Time","Associate Professor","D","SCI","Friday","8:30-9:00","17:00-17:30"
"797",327,"Associate Professor","Full-Time","Associate Professor","D","SCI","Tuesday","8:30-9:00","15:00-15:30"
"798",329,"Lecturer","Full-Time","Lecturer","B","SCI","Friday","8:30-9:00","16:30-17:00"
"799",329,"Lecturer","Full-Time","Lecturer","B","SCI","Monday","8:30-9:00","15:00-15:30"
"800",329,"Lecturer","Full-Time","Lecturer","B","SCI","Thursday","7:30-8:00","17:00-17:30"
"801",329,"Lecturer","Full-Time","Lecturer","B","SCI","Tuesday","8:00-8:30","16:30-17:00"
"802",329,"Lecturer","Full-Time","Lecturer","B","SCI","Wednesday","8:00-8:30","16:30-17:00"
"803",330,"Lecturer","Full-Time","Lecturer","B","SCI","Friday","8:00-8:30","17:00-17:30"
"804",330,"Lecturer","Full-Time","Lecturer","B","SCI","Monday","9:00-9:30","16:30-17:00"
"805",330,"Lecturer","Full-Time","Lecturer","B","SCI","Tuesday","8:00-8:30","16:00-16:30"
"806",330,"Lecturer","Full-Time","Lecturer","B","SCI","Wednesday","8:00-8:30","16:00-16:30"
"807",331,"ADFA Technical Staff","Full-Time","Technical Officer Electronics","3","SCI","Monday","8:00-8:30","17:30-18:00"
"808",331,"ADFA Technical Staff","Full-Time","Technical Officer Electronics","3","SCI","Thursday","9:30-10:00","17:00-17:30"
"809",331,"ADFA Technical Staff","Full-Time","Technical Officer Electronics","3","SCI","Tuesday","8:30-9:00","16:30-17:00"
"810",331,"ADFA Technical Staff","Full-Time","Technical Officer Electronics","3","SCI","Wednesday","8:00-8:30","16:30-17:00"
"811",332,"Senior Lecturer","Full-Time","Senior Lecturer","C","SCI","Friday","8:00-8:30","16:00-16:30"
"812",332,"Senior Lecturer","Full-Time","Senior Lecturer","C","SCI","Thursday","8:00-8:30","16:00-16:30"
"813",332,"Senior Lecturer","Full-Time","Senior Lecturer","C","SCI","Tuesday","8:00-8:30","16:30-17:00"
"814",332,"Senior Lecturer","Full-Time","Senior Lecturer","C","SCI","Wednesday","9:00-9:30","17:00-17:30"
"815",334,"ADFA Administrative","Full-Time","Client Service Officer","7","SCI","Friday","8:30-9:00","16:30-17:00"
"816",334,"ADFA Administrative","Full-Time","Client Service Officer","7","SCI","Monday","7:30-8:00","16:30-17:00"
"817",334,"ADFA Administrative","Full-Time","Client Service Officer","7","SCI","Thursday","8:30-9:00","17:00-17:30"
"818",334,"ADFA Administrative","Full-Time","Client Service Officer","7","SCI","Tuesday","8:00-8:30","16:30-17:00"
"819",337,"ADFA Technical Staff","Full-Time","Senior Technical Specialist","4","SCI","Monday","8:00-8:30","15:30-16:00"
"820",337,"ADFA Technical Staff","Full-Time","Senior Technical Specialist","4","SCI","Tuesday","8:00-8:30","17:00-17:30"
"821",343,"Senior Lecturer","Full-Time","Senior Lecturer","C","SCI","Friday","8:30-9:00","16:30-17:00"
"822",343,"Senior Lecturer","Full-Time","Senior Lecturer","C","SCI","Monday","9:00-9:30","16:00-16:30"
"823",343,"Senior Lecturer","Full-Time","Senior Lecturer","C","SCI","Thursday","8:00-8:30","17:30-18:00"
"824",343,"Senior Lecturer","Full-Time","Senior Lecturer","C","SCI","Wednesday","8:00-8:30","15:00-15:30"
"825",344,"Scientia Fellow (Level D)","Full-Time","Scientia Fellow","D","SCI","Friday","8:00-8:30","16:30-17:00"
"826",344,"Scientia Fellow (Level D)","Full-Time","Scientia Fellow","D","SCI","Monday","8:30-9:00","17:00-17:30"
"827",344,"Scientia Fellow (Level D)","Full-Time","Scientia Fellow","D","SCI","Thursday","8:00-8:30","16:30-17:00"
"828",344,"Scientia Fellow (Level D)","Full-Time","Scientia Fellow","D","SCI","Wednesday","8:00-8:30","16:00-16:30"
"829",345,"Senior Research Associate","Full-Time","Senior Research Associate","A","SCI","Friday","8:00-8:30","16:30-17:00"
"830",345,"Senior Research Associate","Full-Time","Senior Research Associate","A","SCI","Monday","7:00-7:30","16:00-16:30"
"831",345,"Senior Research Associate","Full-Time","Senior Research Associate","A","SCI","Tuesday","8:30-9:00","16:30-17:00"
"832",346,"Research Associate","Full-Time","Research Associate","A","SCI","Monday","9:00-9:30","16:00-16:30"
"833",346,"Research Associate","Full-Time","Research Associate","A","SCI","Thursday","8:00-8:30","17:00-17:30"
"834",346,"Research Associate","Full-Time","Research Associate","A","SCI","Tuesday","8:30-9:00","16:00-16:30"
"835",347,"Research Associate","Full-Time","Research Associate","A","SCI","Monday","8:00-8:30","16:00-16:30"
"836",347,"Research Associate","Full-Time","Research Associate","A","SCI","Wednesday","8:30-9:00","15:00-15:30"
"837",350,"Postdoctoral Fellow","Full-Time","Postdoctoral Fellow","A","SCI","Friday","8:30-9:00","16:30-17:00"
"838",350,"Postdoctoral Fellow","Full-Time","Postdoctoral Fellow","A","SCI","Monday","8:00-8:30","16:00-16:30"
"839",350,"Postdoctoral Fellow","Full-Time","Postdoctoral Fellow","A","SCI","Thursday","8:30-9:00","15:00-15:30"
"840",350,"Postdoctoral Fellow","Full-Time","Postdoctoral Fellow","A","SCI","Tuesday","8:00-8:30","17:00-17:30"
"841",351,"Senior Lecturer","Full-Time","Senior Lecturer","C","SCI","Friday","8:30-9:00","16:30-17:00"
"842",351,"Senior Lecturer","Full-Time","Senior Lecturer","C","SCI","Monday","8:00-8:30","16:30-17:00"
"843",351,"Senior Lecturer","Full-Time","Senior Lecturer","C","SCI","Thursday","8:30-9:00","16:30-17:00"
"844",351,"Senior Lecturer","Full-Time","Senior Lecturer","C","SCI","Tuesday","7:00-7:30","16:30-17:00"
"845",351,"Senior Lecturer","Full-Time","Senior Lecturer","C","SCI","Wednesday","8:30-9:00","17:00-17:30"
"846",352,"ADFA Administrative","Full-Time","Technical Officer","6","SCI","Friday","8:00-8:30","15:00-15:30"
"847",352,"ADFA Administrative","Full-Time","Technical Officer","6","SCI","Wednesday","8:00-8:30","15:00-15:30"
"848",353,"Lecturer","Full-Time","Lecturer","B","SCI","Friday","8:00-8:30","17:00-17:30"
"849",353,"Lecturer","Full-Time","Lecturer","B","SCI","Thursday","8:30-9:00","16:30-17:00"
"850",353,"Lecturer","Full-Time","Lecturer","B","SCI","Tuesday","7:30-8:00","17:30-18:00"
"851",353,"Lecturer","Full-Time","Lecturer","B","SCI","Wednesday","8:00-8:30","16:00-16:30"
"852",355,"Professor","Full-Time","Professor","E","SCI","Thursday","8:00-8:30","16:30-17:00"
"853",355,"Professor","Full-Time","Professor","E","SCI","Tuesday","7:30-8:00","17:00-17:30"
"854",356,"Postdoctoral Fellow","Part-Time","Postdoc - Surrogate Modelling","A","SCI","Monday","8:30-9:00","17:00-17:30"
"855",357,"Research Associate","Part-Time","Research Associate","A","SCI","Friday","8:30-9:00","16:00-16:30"
"856",357,"Research Associate","Part-Time","Research Associate","A","SCI","Monday","8:00-8:30","16:30-17:00"
"857",357,"Research Associate","Part-Time","Research Associate","A","SCI","Tuesday","8:30-9:00","16:30-17:00"
"858",357,"Research Associate","Part-Time","Research Associate","A","SCI","Wednesday","9:30-10:00","17:00-17:30"
"859",358,"Research Staff Level B","Full-Time","Research Staff Level B","D","SCI","Friday","8:30-9:00","16:00-16:30"
"860",358,"Research Staff Level B","Full-Time","Research Staff Level B","D","SCI","Monday","9:00-9:30","16:30-17:00"
"861",358,"Research Staff Level B","Full-Time","Research Staff Level B","D","SCI","Thursday","8:30-9:00","16:00-16:30"
"862",358,"Research Staff Level B","Full-Time","Research Staff Level B","D","SCI","Tuesday","8:00-8:30","15:30-16:00"
"863",358,"Research Staff Level B","Full-Time","Research Staff Level B","D","SCI","Wednesday","8:00-8:30","16:00-16:30"
"864",360,"Professor","Full-Time","Professor","E","SCI","Friday","7:30-8:00","16:00-16:30"
"865",360,"Professor","Full-Time","Professor","E","SCI","Thursday","8:30-9:00","15:30-16:00"
"866",360,"Professor","Full-Time","Professor","E","SCI","Wednesday","8:00-8:30","16:30-17:00"
"867",361,"Research Associate","Full-Time","Research Associate - Optical","A","SCI","Friday","8:30-9:00","16:00-16:30"
"868",361,"Research Associate","Full-Time","Research Associate - Optical","A","SCI","Monday","8:00-8:30","16:30-17:00"
"869",361,"Research Associate","Full-Time","Research Associate - Optical","A","SCI","Wednesday","8:00-8:30","16:00-16:30"
"870",362,"ADFA Administrative","Full-Time","Project Support Officer","2","SCI","Tuesday","8:30-9:00","16:30-17:00"
"871",362,"ADFA Administrative","Full-Time","Project Support Officer","2","SCI","Wednesday","8:30-9:00","17:00-17:30"
"872",364,"Lecturer","Full-Time","Lecturer","B","SCI","Friday","8:00-8:30","17:00-17:30"
"873",364,"Lecturer","Full-Time","Lecturer","B","SCI","Monday","8:00-8:30","16:30-17:00"
"874",364,"Lecturer","Full-Time","Lecturer","B","SCI","Thursday","8:00-8:30","16:30-17:00"
"875",365,"Research Associate","Full-Time","Research Associate","A","SCI","Monday","7:00-7:30","16:00-16:30"
"876",365,"Research Associate","Full-Time","Research Associate","A","SCI","Thursday","8:30-9:00","17:00-17:30"
"877",365,"Research Associate","Full-Time","Research Associate","A","SCI","Tuesday","8:30-9:00","15:00-15:30"
"878",366,"Research Associate","Full-Time","Research Staff Level A","A","SCI","Friday","8:30-9:00","16:00-16:30"
"879",366,"Research Associate","Full-Time","Research Staff Level A","A","SCI","Thursday","8:00-8:30","17:00-17:30"
"880",366,"Research Associate","Full-Time","Research Staff Level A","A","SCI","Tuesday","8:30-9:00","16:00-16:30"
"881",366,"Research Associate","Full-Time","Research Staff Level A","A","SCI","Wednesday","8:30-9:00","16:30-17:00"
"882",367,"Research Associate","Full-Time","Research Associate","A","SCI","Friday","8:00-8:30","16:00-16:30"
"883",367,"Research Associate","Full-Time","Research Associate","A","SCI","Tuesday","8:30-9:00","17:30-18:00"
"884",367,"Research Associate","Full-Time","Research Associate","A","SCI","Wednesday","9:30-10:00","16:30-17:00"
"885",369,"Senior Lecturer","Full-Time","Senior Lecturer","C","SCI","Monday","8:00-8:30","17:00-17:30"
"886",369,"Senior Lecturer","Full-Time","Senior Lecturer","C","SCI","Tuesday","9:00-9:30","16:30-17:00"
"887",370,"ADFA Administrative","Full-Time","Electronics Engineer","3","SCI","Friday","7:30-8:00","17:30-18:00"
"888",370,"ADFA Administrative","Full-Time","Electronics Engineer","3","SCI","Monday","8:30-9:00","16:30-17:00"
"889",370,"ADFA Administrative","Full-Time","Electronics Engineer","3","SCI","Thursday","8:00-8:30","16:00-16:30"
"890",370,"ADFA Administrative","Full-Time","Electronics Engineer","3","SCI","Tuesday","8:00-8:30","15:30-16:00"
"891",370,"ADFA Administrative","Full-Time","Electronics Engineer","3","SCI","Wednesday","8:00-8:30","15:30-16:00"
"892",371,"ADFA Technical Staff","Part-Time","Electronic Engineer","3","SCI","Thursday","8:30-9:00","16:00-16:30"
"893",371,"ADFA Technical Staff","Part-Time","Electronic Engineer","3","SCI","Wednesday","8:30-9:00","16:30-17:00"
"894",372,"Postdoctoral Fellow","Full-Time","Postdoctoral Fellow","A","SCI","Monday","7:30-8:00","16:00-16:30"
"895",372,"Postdoctoral Fellow","Full-Time","Postdoctoral Fellow","A","SCI","Thursday","8:00-8:30","15:30-16:00"
"896",375,"ADFA Technical Staff","Full-Time","Technical Officer","2","SCI","Friday","8:00-8:30","16:30-17:00"
"897",375,"ADFA Technical Staff","Full-Time","Technical Officer","2","SCI","Monday","8:30-9:00","16:30-17:00"
"898",375,"ADFA Technical Staff","Full-Time","Technical Officer","2","SCI","Thursday","8:00-8:30","16:00-16:30"
"899",375,"ADFA Technical Staff","Full-Time","Technical Officer","2","SCI","Wednesday","8:00-8:30","15:30-16:00"
"900",377,"Senior Lecturer","Full-Time","Senior Lecturer","C","SCI","Wednesday","8:00-8:30","16:30-17:00"
"901",380,"Lecturer","Full-Time","Lecturer - Aviation","B","SCI","Friday","8:30-9:00","17:00-17:30"
"902",380,"Lecturer","Full-Time","Lecturer - Aviation","B","SCI","Monday","8:30-9:00","15:00-15:30"
"903",380,"Lecturer","Full-Time","Lecturer - Aviation","B","SCI","Thursday","8:30-9:00","15:30-16:00"
"904",380,"Lecturer","Full-Time","Lecturer - Aviation","B","SCI","Tuesday","8:30-9:00","16:00-16:30"
"905",380,"Lecturer","Full-Time","Lecturer - Aviation","B","SCI","Wednesday","8:30-9:00","16:30-17:00"
"906",381,"Research Associate","Full-Time","Research Associate - FTSI","A","SCI","Friday","8:30-9:00","17:30-18:00"
"907",381,"Research Associate","Full-Time","Research Associate - FTSI","A","SCI","Thursday","8:30-9:00","15:00-15:30"
"908",381,"Research Associate","Full-Time","Research Associate - FTSI","A","SCI","Tuesday","8:00-8:30","15:30-16:00"
"909",382,"Research Associate","Full-Time","Research Associate","A","SCI","Friday","8:00-8:30","15:30-16:00"
"910",382,"Research Associate","Full-Time","Research Associate","A","SCI","Monday","8:00-8:30","16:00-16:30"
"911",382,"Research Associate","Full-Time","Research Associate","A","SCI","Thursday","8:00-8:30","16:30-17:00"
"912",382,"Research Associate","Full-Time","Research Associate","A","SCI","Tuesday","8:00-8:30","17:00-17:30"
"913",382,"Research Associate","Full-Time","Research Associate","A","SCI","Wednesday","8:00-8:30","16:30-17:00"
"914",384,"ADFA Manager","Full-Time","School General Manager","D","SCI","Friday","8:00-8:30","15:30-16:00"
"915",387,"ADFA Technical Staff","Full-Time","Engineering Manager","3","SCI","Friday","8:00-8:30","16:30-17:00"
"916",387,"ADFA Technical Staff","Full-Time","Engineering Manager","3","SCI","Monday","8:00-8:30","16:00-16:30"
"917",387,"ADFA Technical Staff","Full-Time","Engineering Manager","3","SCI","Thursday","8:30-9:00","16:00-16:30"
"918",387,"ADFA Technical Staff","Full-Time","Engineering Manager","3","SCI","Tuesday","8:00-8:30","17:30-18:00"
"919",387,"ADFA Technical Staff","Full-Time","Engineering Manager","3","SCI","Wednesday","8:00-8:30","16:00-16:30"
"920",389,"Senior Lecturer","Full-Time","Senior Lecturer","C","SCI","Friday","8:00-8:30","17:30-18:00"
"921",389,"Senior Lecturer","Full-Time","Senior Lecturer","C","SCI","Monday","8:00-8:30","17:00-17:30"
"922",389,"Senior Lecturer","Full-Time","Senior Lecturer","C","SCI","Thursday","8:00-8:30","16:30-17:00"
"923",389,"Senior Lecturer","Full-Time","Senior Lecturer","C","SCI","Tuesday","7:00-7:30","17:30-18:00"
"924",390,"Senior Lecturer","Full-Time","Senior Lecturer","C","SCI","Friday","8:30-9:00","16:00-16:30"
"925",390,"Senior Lecturer","Full-Time","Senior Lecturer","C","SCI","Monday","9:00-9:30","16:00-16:30"
"926",390,"Senior Lecturer","Full-Time","Senior Lecturer","C","SCI","Thursday","8:00-8:30","17:00-17:30"
"927",390,"Senior Lecturer","Full-Time","Senior Lecturer","C","SCI","Tuesday","8:30-9:00","15:30-16:00"
"928",390,"Senior Lecturer","Full-Time","Senior Lecturer","C","SCI","Wednesday","8:00-8:30","16:30-17:00"
"929",391,"Head of School","Full-Time","Head of School","D","SCI","Friday","8:00-8:30","16:30-17:00"
"930",391,"Head of School","Full-Time","Head of School","D","SCI","Monday","8:30-9:00","15:30-16:00"
"931",391,"Head of School","Full-Time","Head of School","D","SCI","Thursday","8:30-9:00","17:00-17:30"
"932",391,"Head of School","Full-Time","Head of School","D","SCI","Tuesday","8:30-9:00","17:00-17:30"
"933",392,"ADFA Administrative","Part-Time","Client Service Officer","6","SCI","Monday","8:30-9:00","16:30-17:00"
"934",392,"ADFA Administrative","Part-Time","Client Service Officer","6","SCI","Tuesday","8:30-9:00","17:00-17:30"
"935",392,"ADFA Administrative","Part-Time","Client Service Officer","6","SCI","Wednesday","8:00-8:30","16:00-16:30"
"936",393,"ADFA IT Staff","Full-Time","Manager, Cyber Security Range","D","SCI","Friday","8:00-8:30","16:30-17:00"
"937",393,"ADFA IT Staff","Full-Time","Manager, Cyber Security Range","D","SCI","Monday","8:30-9:00","15:30-16:00"
"938",393,"ADFA IT Staff","Full-Time","Manager, Cyber Security Range","D","SCI","Thursday","8:30-9:00","17:30-18:00"
"939",394,"ADFA Technical Staff","Full-Time","Spacecraft Project Lead","4","SCI","Friday","8:30-9:00","16:00-16:30"
"940",394,"ADFA Technical Staff","Full-Time","Spacecraft Project Lead","4","SCI","Monday","8:00-8:30","16:30-17:00"
"941",394,"ADFA Technical Staff","Full-Time","Spacecraft Project Lead","4","SCI","Thursday","9:00-9:30","17:00-17:30"
"942",394,"ADFA Technical Staff","Full-Time","Spacecraft Project Lead","4","SCI","Tuesday","8:00-8:30","16:30-17:00"
"943",394,"ADFA Technical Staff","Full-Time","Spacecraft Project Lead","4","SCI","Wednesday","8:00-8:30","15:00-15:30"
"944",395,"ADFA Technical Staff","Full-Time","Flight Software Eng Lead","4","SCI","Monday","8:00-8:30","17:00-17:30"
"945",397,"Senior Lecturer","Full-Time","Senior Lecturer","C","SCI","Friday","7:00-7:30","16:30-17:00"
"946",397,"Senior Lecturer","Full-Time","Senior Lecturer","C","SCI","Monday","8:00-8:30","16:00-16:30"
"947",397,"Senior Lecturer","Full-Time","Senior Lecturer","C","SCI","Thursday","8:30-9:00","16:00-16:30"
"948",397,"Senior Lecturer","Full-Time","Senior Lecturer","C","SCI","Tuesday","8:00-8:30","15:30-16:00"
"949",397,"Senior Lecturer","Full-Time","Senior Lecturer","C","SCI","Wednesday","8:30-9:00","17:00-17:30"
"950",398,"Professor","Full-Time","Professor","E","HASS","Friday","8:30-9:00","16:30-17:00"
"951",398,"Professor","Full-Time","Professor","E","HASS","Monday","8:00-8:30","16:30-17:00"
"952",398,"Professor","Full-Time","Professor","E","HASS","Tuesday","7:00-7:30","16:30-17:00"
"953",398,"Professor","Full-Time","Professor","E","HASS","Wednesday","8:30-9:00","16:00-16:30"
"954",405,"ADFA Administrative","Full-Time","ACCS Centre Manager","2","HASS","Friday","8:30-9:00","16:30-17:00"
"955",405,"ADFA Administrative","Full-Time","ACCS Centre Manager","2","HASS","Monday","8:30-9:00","16:00-16:30"
"956",405,"ADFA Administrative","Full-Time","ACCS Centre Manager","2","HASS","Tuesday","8:30-9:00","17:00-17:30"
"957",406,"Research Staff Level B","Full-Time","Research Associate","D","HASS","Friday","8:30-9:00","16:30-17:00"
"958",406,"Research Staff Level B","Full-Time","Research Associate","D","HASS","Monday","8:00-8:30","16:30-17:00"
"959",406,"Research Staff Level B","Full-Time","Research Associate","D","HASS","Thursday","8:00-8:30","17:00-17:30"
"960",406,"Research Staff Level B","Full-Time","Research Associate","D","HASS","Tuesday","8:30-9:00","17:30-18:00"
"961",406,"Research Staff Level B","Full-Time","Research Associate","D","HASS","Wednesday","9:00-9:30","15:30-16:00"
"962",407,"ADFA Administrative","Full-Time","Administration Manager","5","HASS","Tuesday","8:00-8:30","16:30-17:00"
"963",407,"ADFA Administrative","Full-Time","Administration Manager","5","HASS","Wednesday","8:30-9:00","16:30-17:00"
"964",408,"Senior Lecturer","Full-Time","Senior Lecturer","C","HASS","Monday","8:30-9:00","15:30-16:00"
