"","ID","Career","Gender","AdmitTerm","School","Day","Entrance","Exit"
"7386",3391,"UGRD","F","Semester 1 2018","SEIT","Tuesday","8:30-9:00","16:00-16:30"
"7387",3391,"UGRD","F","Semester 1 2018","SEIT","Wednesday","8:30-9:00","15:30-16:00"
"7388",3392,"UGRD","M","Semester 1 2017","BUS","Friday","8:30-9:00","16:30-17:00"
"7389",3392,"UGRD","M","Semester 1 2017","BUS","Monday","8:00-8:30","16:30-17:00"
"7390",3392,"UGRD","M","Semester 1 2017","BUS","Thursday","8:00-8:30","16:00-16:30"
"7391",3392,"UGRD","M","Semester 1 2017","BUS","Tuesday","8:30-9:00","15:30-16:00"
"7392",3392,"UGRD","M","Semester 1 2017","BUS","Wednesday","8:00-8:30","16:00-16:30"
"7393",3393,"UGRD","F","Semester 1 2017","SEIT","Friday","8:30-9:00","15:00-15:30"
"7394",3393,"UGRD","F","Semester 1 2017","SEIT","Monday","9:00-9:30","16:00-16:30"
"7395",3393,"UGRD","F","Semester 1 2017","SEIT","Thursday","8:30-9:00","17:00-17:30"
"7396",3393,"UGRD","F","Semester 1 2017","SEIT","Tuesday","8:00-8:30","16:30-17:00"
"7397",3393,"UGRD","F","Semester 1 2017","SEIT","Wednesday","8:00-8:30","15:30-16:00"
"7398",3394,"UGRD","F","Semester 2 2017","SEIT","Monday","8:30-9:00","16:00-16:30"
"7399",3394,"UGRD","F","Semester 2 2017","SEIT","Thursday","8:00-8:30","17:30-18:00"
"7400",3394,"UGRD","F","Semester 2 2017","SEIT","Tuesday","8:30-9:00","16:00-16:30"
"7401",3394,"UGRD","F","Semester 2 2017","SEIT","Wednesday","8:00-8:30","16:00-16:30"
"7402",3395,"UGRD","M","Semester 1 2016","SEIT","Monday","8:30-9:00","15:30-16:00"
"7403",3395,"UGRD","M","Semester 1 2016","SEIT","Thursday","8:00-8:30","17:30-18:00"
"7404",3395,"UGRD","M","Semester 1 2016","SEIT","Wednesday","8:30-9:00","16:30-17:00"
"7405",3396,"UGRD","M","Semester 1 2016","HASS","Friday","8:00-8:30","16:30-17:00"
"7406",3396,"UGRD","M","Semester 1 2016","HASS","Monday","8:00-8:30","15:00-15:30"
"7407",3396,"UGRD","M","Semester 1 2016","HASS","Thursday","8:30-9:00","15:30-16:00"
"7408",3396,"UGRD","M","Semester 1 2016","HASS","Tuesday","8:30-9:00","15:00-15:30"
"7409",3396,"UGRD","M","Semester 1 2016","HASS","Wednesday","8:00-8:30","16:00-16:30"
"7410",3399,"UGRD","M","Semester 1 2017","HASS","Friday","9:00-9:30","16:00-16:30"
"7411",3399,"UGRD","M","Semester 1 2017","HASS","Monday","8:30-9:00","15:30-16:00"
"7412",3399,"UGRD","M","Semester 1 2017","HASS","Thursday","8:30-9:00","16:00-16:30"
"7413",3399,"UGRD","M","Semester 1 2017","HASS","Tuesday","8:00-8:30","15:30-16:00"
"7414",3399,"UGRD","M","Semester 1 2017","HASS","Wednesday","8:30-9:00","16:00-16:30"
"7415",3401,"UGRD","M","Semester 1 2017","SEIT","Friday","8:30-9:00","16:00-16:30"
"7416",3401,"UGRD","M","Semester 1 2017","SEIT","Monday","8:30-9:00","16:30-17:00"
"7417",3401,"UGRD","M","Semester 1 2017","SEIT","Saturday","8:00-8:30","16:00-16:30"
"7418",3401,"UGRD","M","Semester 1 2017","SEIT","Thursday","8:30-9:00","15:00-15:30"
"7419",3401,"UGRD","M","Semester 1 2017","SEIT","Tuesday","8:00-8:30","16:30-17:00"
"7420",3401,"UGRD","M","Semester 1 2017","SEIT","Wednesday","8:00-8:30","16:30-17:00"
"7421",3402,"UGRD","F","Semester 1 2018","SEIT","Friday","7:30-8:00","16:00-16:30"
"7422",3402,"UGRD","F","Semester 1 2018","SEIT","Monday","8:00-8:30","16:00-16:30"
"7423",3402,"UGRD","F","Semester 1 2018","SEIT","Thursday","8:00-8:30","16:30-17:00"
"7424",3402,"UGRD","F","Semester 1 2018","SEIT","Wednesday","9:00-9:30","16:00-16:30"
"7425",3404,"UGRD","F","Semester 1 2018","SEIT","Friday","8:00-8:30","16:30-17:00"
"7426",3404,"UGRD","F","Semester 1 2018","SEIT","Monday","8:30-9:00","15:30-16:00"
"7427",3404,"UGRD","F","Semester 1 2018","SEIT","Saturday","8:00-8:30","15:30-16:00"
"7428",3404,"UGRD","F","Semester 1 2018","SEIT","Thursday","7:30-8:00","16:00-16:30"
"7429",3404,"UGRD","F","Semester 1 2018","SEIT","Tuesday","8:30-9:00","16:00-16:30"
"7430",3404,"UGRD","F","Semester 1 2018","SEIT","Wednesday","8:00-8:30","16:30-17:00"
"7431",3406,"UGRD","M","Semester 1 2018","SEIT","Friday","8:30-9:00","16:30-17:00"
"7432",3406,"UGRD","M","Semester 1 2018","SEIT","Monday","8:30-9:00","16:00-16:30"
"7433",3406,"UGRD","M","Semester 1 2018","SEIT","Saturday","8:30-9:00","15:30-16:00"
"7434",3406,"UGRD","M","Semester 1 2018","SEIT","Sunday","8:30-9:00","16:00-16:30"
"7435",3406,"UGRD","M","Semester 1 2018","SEIT","Thursday","7:30-8:00","16:00-16:30"
"7436",3406,"UGRD","M","Semester 1 2018","SEIT","Tuesday","8:30-9:00","17:30-18:00"
"7437",3406,"UGRD","M","Semester 1 2018","SEIT","Wednesday","8:00-8:30","16:30-17:00"
"7438",3408,"UGRD","M","Semester 1 2017","SEIT","Friday","7:30-8:00","16:00-16:30"
"7439",3408,"UGRD","M","Semester 1 2017","SEIT","Monday","8:00-8:30","16:00-16:30"
"7440",3408,"UGRD","M","Semester 1 2017","SEIT","Thursday","9:00-9:30","16:00-16:30"
"7441",3408,"UGRD","M","Semester 1 2017","SEIT","Tuesday","8:30-9:00","16:00-16:30"
"7442",3408,"UGRD","M","Semester 1 2017","SEIT","Wednesday","8:30-9:00","16:00-16:30"
"7443",3411,"UGRD","M","Semester 2 2017","HASS","Friday","8:30-9:00","16:00-16:30"
"7444",3411,"UGRD","M","Semester 2 2017","HASS","Monday","8:30-9:00","15:30-16:00"
"7445",3411,"UGRD","M","Semester 2 2017","HASS","Saturday","7:30-8:00","16:00-16:30"
"7446",3411,"UGRD","M","Semester 2 2017","HASS","Sunday","8:00-8:30","16:00-16:30"
"7447",3411,"UGRD","M","Semester 2 2017","HASS","Thursday","8:30-9:00","16:30-17:00"
"7448",3411,"UGRD","M","Semester 2 2017","HASS","Tuesday","9:00-9:30","16:00-16:30"
"7449",3411,"UGRD","M","Semester 2 2017","HASS","Wednesday","8:30-9:00","17:00-17:30"
"7450",3412,"UGRD","M","Semester 1 2015","BUS","Friday","8:30-9:00","17:30-18:00"
"7451",3412,"UGRD","M","Semester 1 2015","BUS","Monday","8:00-8:30","16:00-16:30"
"7452",3412,"UGRD","M","Semester 1 2015","BUS","Tuesday","7:00-7:30","16:30-17:00"
"7453",3412,"UGRD","M","Semester 1 2015","BUS","Wednesday","8:00-8:30","16:00-16:30"
"7454",3413,"UGRD","M","Semester 2 2017","SEIT","Friday","8:00-8:30","16:30-17:00"
"7455",3413,"UGRD","M","Semester 2 2017","SEIT","Monday","8:30-9:00","16:30-17:00"
"7456",3413,"UGRD","M","Semester 2 2017","SEIT","Thursday","8:00-8:30","15:30-16:00"
"7457",3413,"UGRD","M","Semester 2 2017","SEIT","Tuesday","8:30-9:00","16:00-16:30"
"7458",3413,"UGRD","M","Semester 2 2017","SEIT","Wednesday","9:00-9:30","17:30-18:00"
"7459",3414,"UGRD","M","Semester 2 2017","SCI","Friday","8:30-9:00","16:00-16:30"
"7460",3414,"UGRD","M","Semester 2 2017","SCI","Monday","7:30-8:00","16:00-16:30"
"7461",3414,"UGRD","M","Semester 2 2017","SCI","Thursday","7:30-8:00","16:00-16:30"
"7462",3414,"UGRD","M","Semester 2 2017","SCI","Tuesday","8:30-9:00","15:00-15:30"
"7463",3414,"UGRD","M","Semester 2 2017","SCI","Wednesday","8:00-8:30","15:30-16:00"
"7464",3415,"UGRD","M","Semester 1 2017","SCI","Friday","8:30-9:00","16:00-16:30"
"7465",3415,"UGRD","M","Semester 1 2017","SCI","Monday","8:30-9:00","16:30-17:00"
"7466",3415,"UGRD","M","Semester 1 2017","SCI","Thursday","8:30-9:00","17:30-18:00"
"7467",3415,"UGRD","M","Semester 1 2017","SCI","Tuesday","8:00-8:30","15:30-16:00"
"7468",3415,"UGRD","M","Semester 1 2017","SCI","Wednesday","8:00-8:30","16:00-16:30"
"7469",3417,"UGRD","F","Semester 2 2017","HASS","Friday","8:00-8:30","17:30-18:00"
"7470",3417,"UGRD","F","Semester 2 2017","HASS","Monday","8:00-8:30","17:00-17:30"
"7471",3417,"UGRD","F","Semester 2 2017","HASS","Thursday","8:00-8:30","16:00-16:30"
"7472",3417,"UGRD","F","Semester 2 2017","HASS","Tuesday","8:30-9:00","16:30-17:00"
"7473",3417,"UGRD","F","Semester 2 2017","HASS","Wednesday","7:30-8:00","15:30-16:00"
"7474",3418,"UGRD","F","Semester 1 2017","SCI","Friday","8:00-8:30","16:00-16:30"
"7475",3418,"UGRD","F","Semester 1 2017","SCI","Thursday","8:30-9:00","17:30-18:00"
"7476",3418,"UGRD","F","Semester 1 2017","SCI","Tuesday","8:00-8:30","16:30-17:00"
"7477",3418,"UGRD","F","Semester 1 2017","SCI","Wednesday","8:00-8:30","16:00-16:30"
"7478",3421,"UGRD","M","Semester 1 2017","SEIT","Thursday","8:00-8:30","16:00-16:30"
"7479",3421,"UGRD","M","Semester 1 2017","SEIT","Tuesday","9:00-9:30","17:00-17:30"
"7480",3421,"UGRD","M","Semester 1 2017","SEIT","Wednesday","8:00-8:30","16:30-17:00"
"7481",3423,"UGRD","M","Semester 1 2018","SEIT","Friday","8:30-9:00","17:30-18:00"
"7482",3423,"UGRD","M","Semester 1 2018","SEIT","Monday","8:30-9:00","17:30-18:00"
"7483",3423,"UGRD","M","Semester 1 2018","SEIT","Thursday","8:00-8:30","16:00-16:30"
"7484",3423,"UGRD","M","Semester 1 2018","SEIT","Tuesday","8:30-9:00","17:30-18:00"
"7485",3423,"UGRD","M","Semester 1 2018","SEIT","Wednesday","8:30-9:00","15:30-16:00"
"7486",3426,"UGRD","M","Semester 1 2017","BUS","Friday","8:00-8:30","15:30-16:00"
"7487",3426,"UGRD","M","Semester 1 2017","BUS","Monday","8:30-9:00","16:30-17:00"
"7488",3426,"UGRD","M","Semester 1 2017","BUS","Thursday","8:00-8:30","16:00-16:30"
"7489",3426,"UGRD","M","Semester 1 2017","BUS","Tuesday","8:30-9:00","16:30-17:00"
"7490",3426,"UGRD","M","Semester 1 2017","BUS","Wednesday","8:30-9:00","15:30-16:00"
"7491",3427,"UGRD","M","Semester 1 2017","SEIT","Friday","8:00-8:30","15:30-16:00"
"7492",3427,"UGRD","M","Semester 1 2017","SEIT","Monday","8:30-9:00","16:00-16:30"
"7493",3427,"UGRD","M","Semester 1 2017","SEIT","Saturday","8:00-8:30","16:00-16:30"
"7494",3427,"UGRD","M","Semester 1 2017","SEIT","Sunday","8:30-9:00","16:00-16:30"
"7495",3427,"UGRD","M","Semester 1 2017","SEIT","Thursday","8:30-9:00","16:30-17:00"
"7496",3427,"UGRD","M","Semester 1 2017","SEIT","Tuesday","8:00-8:30","16:00-16:30"
"7497",3427,"UGRD","M","Semester 1 2017","SEIT","Wednesday","8:30-9:00","16:00-16:30"
"7498",3428,"UGRD","M","Semester 1 2018","SEIT","Friday","9:00-9:30","15:00-15:30"
"7499",3428,"UGRD","M","Semester 1 2018","SEIT","Monday","8:00-8:30","16:00-16:30"
"7500",3428,"UGRD","M","Semester 1 2018","SEIT","Thursday","8:30-9:00","16:30-17:00"
"7501",3428,"UGRD","M","Semester 1 2018","SEIT","Tuesday","8:30-9:00","16:00-16:30"
"7502",3428,"UGRD","M","Semester 1 2018","SEIT","Wednesday","8:30-9:00","15:30-16:00"
"7503",3431,"UGRD","F","Semester 1 2018","SEIT","Friday","8:00-8:30","15:30-16:00"
"7504",3431,"UGRD","F","Semester 1 2018","SEIT","Monday","8:30-9:00","16:00-16:30"
"7505",3431,"UGRD","F","Semester 1 2018","SEIT","Thursday","8:00-8:30","17:00-17:30"
"7506",3431,"UGRD","F","Semester 1 2018","SEIT","Tuesday","8:00-8:30","15:30-16:00"
"7507",3431,"UGRD","F","Semester 1 2018","SEIT","Wednesday","8:30-9:00","15:30-16:00"
"7508",3436,"UGRD","F","Semester 1 2017","SCI","Friday","8:30-9:00","15:30-16:00"
"7509",3436,"UGRD","F","Semester 1 2017","SCI","Monday","8:30-9:00","16:00-16:30"
"7510",3436,"UGRD","F","Semester 1 2017","SCI","Thursday","8:00-8:30","16:30-17:00"
"7511",3436,"UGRD","F","Semester 1 2017","SCI","Wednesday","8:30-9:00","15:30-16:00"
"7512",3440,"UGRD","M","Semester 1 2017","SCI","Friday","8:30-9:00","16:00-16:30"
"7513",3440,"UGRD","M","Semester 1 2017","SCI","Monday","8:30-9:00","15:30-16:00"
"7514",3440,"UGRD","M","Semester 1 2017","SCI","Saturday","8:30-9:00","15:30-16:00"
"7515",3440,"UGRD","M","Semester 1 2017","SCI","Thursday","8:30-9:00","16:00-16:30"
"7516",3440,"UGRD","M","Semester 1 2017","SCI","Tuesday","7:30-8:00","16:30-17:00"
"7517",3440,"UGRD","M","Semester 1 2017","SCI","Wednesday","8:00-8:30","16:00-16:30"
"7518",3443,"UGRD","M","Semester 1 2018","SCI","Monday","8:00-8:30","15:30-16:00"
"7519",3443,"UGRD","M","Semester 1 2018","SCI","Thursday","7:30-8:00","16:00-16:30"
"7520",3443,"UGRD","M","Semester 1 2018","SCI","Tuesday","8:00-8:30","15:30-16:00"
"7521",3443,"UGRD","M","Semester 1 2018","SCI","Wednesday","8:30-9:00","15:30-16:00"
"7522",3444,"UGRD","F","Semester 2 2016","HASS","Friday","7:30-8:00","17:00-17:30"
"7523",3444,"UGRD","F","Semester 2 2016","HASS","Monday","8:00-8:30","16:00-16:30"
"7524",3444,"UGRD","F","Semester 2 2016","HASS","Thursday","7:00-7:30","16:00-16:30"
"7525",3444,"UGRD","F","Semester 2 2016","HASS","Tuesday","8:00-8:30","15:30-16:00"
"7526",3444,"UGRD","F","Semester 2 2016","HASS","Wednesday","8:00-8:30","16:30-17:00"
"7527",3445,"UGRD","M","Semester 1 2018","HASS","Friday","8:30-9:00","16:30-17:00"
"7528",3445,"UGRD","M","Semester 1 2018","HASS","Monday","8:30-9:00","16:00-16:30"
"7529",3445,"UGRD","M","Semester 1 2018","HASS","Thursday","8:00-8:30","16:00-16:30"
"7530",3445,"UGRD","M","Semester 1 2018","HASS","Tuesday","8:30-9:00","16:30-17:00"
"7531",3445,"UGRD","M","Semester 1 2018","HASS","Wednesday","8:00-8:30","16:00-16:30"
"7532",3446,"UGRD","M","Semester 1 2016","HASS","Friday","8:00-8:30","15:30-16:00"
"7533",3446,"UGRD","M","Semester 1 2016","HASS","Monday","8:30-9:00","16:00-16:30"
"7534",3446,"UGRD","M","Semester 1 2016","HASS","Tuesday","8:00-8:30","16:00-16:30"
"7535",3448,"UGRD","M","Semester 2 2018","HASS","Friday","8:00-8:30","15:30-16:00"
"7536",3448,"UGRD","M","Semester 2 2018","HASS","Monday","7:30-8:00","17:30-18:00"
"7537",3448,"UGRD","M","Semester 2 2018","HASS","Thursday","8:30-9:00","15:30-16:00"
"7538",3448,"UGRD","M","Semester 2 2018","HASS","Tuesday","7:00-7:30","15:30-16:00"
"7539",3448,"UGRD","M","Semester 2 2018","HASS","Wednesday","8:00-8:30","17:30-18:00"
"7540",3451,"UGRD","F","Semester 2 2018","BUS","Friday","8:00-8:30","16:30-17:00"
"7541",3451,"UGRD","F","Semester 2 2018","BUS","Monday","8:00-8:30","16:30-17:00"
"7542",3451,"UGRD","F","Semester 2 2018","BUS","Thursday","8:00-8:30","16:00-16:30"
"7543",3451,"UGRD","F","Semester 2 2018","BUS","Tuesday","8:30-9:00","15:30-16:00"
"7544",3451,"UGRD","F","Semester 2 2018","BUS","Wednesday","8:30-9:00","15:00-15:30"
"7545",3452,"UGRD","M","Semester 2 2018","SEIT","Friday","8:00-8:30","15:30-16:00"
"7546",3452,"UGRD","M","Semester 2 2018","SEIT","Monday","8:30-9:00","16:30-17:00"
"7547",3452,"UGRD","M","Semester 2 2018","SEIT","Thursday","8:30-9:00","16:00-16:30"
"7548",3452,"UGRD","M","Semester 2 2018","SEIT","Tuesday","8:30-9:00","16:00-16:30"
"7549",3452,"UGRD","M","Semester 2 2018","SEIT","Wednesday","8:00-8:30","15:00-15:30"
"7550",3454,"UGRD","M","Term 1 2019","SCI","Friday","8:00-8:30","16:30-17:00"
"7551",3454,"UGRD","M","Term 1 2019","SCI","Monday","8:30-9:00","17:30-18:00"
"7552",3454,"UGRD","M","Term 1 2019","SCI","Sunday","8:30-9:00","15:30-16:00"
"7553",3454,"UGRD","M","Term 1 2019","SCI","Thursday","8:00-8:30","16:30-17:00"
"7554",3454,"UGRD","M","Term 1 2019","SCI","Tuesday","8:00-8:30","15:30-16:00"
"7555",3454,"UGRD","M","Term 1 2019","SCI","Wednesday","8:30-9:00","16:00-16:30"
"7556",3455,"UGRD","M","Semester 2 2018","SEIT","Friday","8:00-8:30","16:00-16:30"
"7557",3455,"UGRD","M","Semester 2 2018","SEIT","Monday","8:30-9:00","16:00-16:30"
"7558",3455,"UGRD","M","Semester 2 2018","SEIT","Thursday","8:00-8:30","15:00-15:30"
"7559",3455,"UGRD","M","Semester 2 2018","SEIT","Tuesday","8:30-9:00","16:30-17:00"
"7560",3455,"UGRD","M","Semester 2 2018","SEIT","Wednesday","8:00-8:30","17:30-18:00"
"7561",3457,"UGRD","F","Term 1 2019","SEIT","Friday","8:00-8:30","16:00-16:30"
"7562",3457,"UGRD","F","Term 1 2019","SEIT","Monday","8:00-8:30","15:30-16:00"
"7563",3457,"UGRD","F","Term 1 2019","SEIT","Saturday","8:00-8:30","16:30-17:00"
"7564",3457,"UGRD","F","Term 1 2019","SEIT","Thursday","8:30-9:00","15:00-15:30"
"7565",3457,"UGRD","F","Term 1 2019","SEIT","Tuesday","8:30-9:00","16:00-16:30"
"7566",3457,"UGRD","F","Term 1 2019","SEIT","Wednesday","8:30-9:00","16:00-16:30"
"7567",3460,"PGRD","F","Semester 1 Canberra 2019","SEIT","Monday","8:00-8:30","16:00-16:30"
"7568",3460,"PGRD","F","Semester 1 Canberra 2019","SEIT","Thursday","8:30-9:00","16:00-16:30"
"7569",3460,"PGRD","F","Semester 1 Canberra 2019","SEIT","Tuesday","8:30-9:00","15:30-16:00"
"7570",3460,"PGRD","F","Semester 1 Canberra 2019","SEIT","Wednesday","8:00-8:30","16:00-16:30"
"7571",3462,"UGRD","M","Semester 2 2018","SEIT","Friday","9:00-9:30","16:00-16:30"
"7572",3462,"UGRD","M","Semester 2 2018","SEIT","Monday","9:00-9:30","16:30-17:00"
"7573",3462,"UGRD","M","Semester 2 2018","SEIT","Thursday","8:30-9:00","16:00-16:30"
"7574",3462,"UGRD","M","Semester 2 2018","SEIT","Tuesday","8:00-8:30","17:00-17:30"
"7575",3462,"UGRD","M","Semester 2 2018","SEIT","Wednesday","8:00-8:30","15:30-16:00"
"7576",3463,"UGRD","M","Term 2 2019","BUS","Friday","8:00-8:30","16:30-17:00"
"7577",3463,"UGRD","M","Term 2 2019","BUS","Monday","8:00-8:30","16:00-16:30"
"7578",3463,"UGRD","M","Term 2 2019","BUS","Thursday","8:30-9:00","15:30-16:00"
"7579",3463,"UGRD","M","Term 2 2019","BUS","Tuesday","7:30-8:00","17:30-18:00"
"7580",3463,"UGRD","M","Term 2 2019","BUS","Wednesday","9:00-9:30","17:30-18:00"
"7581",3465,"UGRD","M","Semester 2 2018","SEIT","Friday","8:00-8:30","16:00-16:30"
"7582",3465,"UGRD","M","Semester 2 2018","SEIT","Monday","7:00-7:30","16:00-16:30"
"7583",3465,"UGRD","M","Semester 2 2018","SEIT","Thursday","8:30-9:00","15:30-16:00"
"7584",3465,"UGRD","M","Semester 2 2018","SEIT","Tuesday","8:00-8:30","16:00-16:30"
"7585",3465,"UGRD","M","Semester 2 2018","SEIT","Wednesday","8:00-8:30","16:00-16:30"
"7586",3467,"UGRD","F","Semester 2 2018","SEIT","Friday","8:30-9:00","16:00-16:30"
"7587",3467,"UGRD","F","Semester 2 2018","SEIT","Monday","8:00-8:30","16:00-16:30"
"7588",3467,"UGRD","F","Semester 2 2018","SEIT","Thursday","8:00-8:30","16:30-17:00"
"7589",3467,"UGRD","F","Semester 2 2018","SEIT","Tuesday","8:00-8:30","15:30-16:00"
"7590",3467,"UGRD","F","Semester 2 2018","SEIT","Wednesday","8:00-8:30","16:00-16:30"
"7591",3469,"UGRD","M","Semester 2 2018","BUS","Friday","8:30-9:00","16:30-17:00"
"7592",3469,"UGRD","M","Semester 2 2018","BUS","Monday","8:00-8:30","16:00-16:30"
"7593",3469,"UGRD","M","Semester 2 2018","BUS","Thursday","8:30-9:00","16:00-16:30"
"7594",3469,"UGRD","M","Semester 2 2018","BUS","Tuesday","8:00-8:30","15:30-16:00"
"7595",3469,"UGRD","M","Semester 2 2018","BUS","Wednesday","8:00-8:30","16:00-16:30"
"7596",3470,"UGRD","M","Semester 1 2018","HASS","Friday","8:00-8:30","16:30-17:00"
"7597",3470,"UGRD","M","Semester 1 2018","HASS","Monday","8:30-9:00","16:00-16:30"
"7598",3470,"UGRD","M","Semester 1 2018","HASS","Thursday","8:30-9:00","16:00-16:30"
"7599",3470,"UGRD","M","Semester 1 2018","HASS","Tuesday","8:30-9:00","16:30-17:00"
"7600",3470,"UGRD","M","Semester 1 2018","HASS","Wednesday","8:00-8:30","16:00-16:30"
"7601",3471,"UGRD","F","Semester 1 2018","HASS","Friday","8:30-9:00","16:00-16:30"
"7602",3471,"UGRD","F","Semester 1 2018","HASS","Monday","8:00-8:30","16:00-16:30"
"7603",3471,"UGRD","F","Semester 1 2018","HASS","Thursday","8:00-8:30","15:30-16:00"
"7604",3471,"UGRD","F","Semester 1 2018","HASS","Tuesday","8:00-8:30","16:00-16:30"
"7605",3471,"UGRD","F","Semester 1 2018","HASS","Wednesday","8:00-8:30","16:00-16:30"
"7606",3472,"UGRD","F","Semester 1 2018","HASS","Thursday","8:30-9:00","16:30-17:00"
"7607",3472,"UGRD","F","Semester 1 2018","HASS","Tuesday","8:00-8:30","16:30-17:00"
"7608",3474,"UGRD","M","Term 1 2019","SEIT","Friday","8:00-8:30","15:00-15:30"
"7609",3474,"UGRD","M","Term 1 2019","SEIT","Monday","8:30-9:00","15:30-16:00"
"7610",3474,"UGRD","M","Term 1 2019","SEIT","Thursday","7:30-8:00","15:30-16:00"
"7611",3474,"UGRD","M","Term 1 2019","SEIT","Tuesday","9:00-9:30","16:00-16:30"
"7612",3474,"UGRD","M","Term 1 2019","SEIT","Wednesday","8:00-8:30","15:30-16:00"
"7613",3475,"UGRD","M","Term 2 2019","SCI","Friday","8:00-8:30","15:30-16:00"
"7614",3475,"UGRD","M","Term 2 2019","SCI","Monday","8:30-9:00","16:00-16:30"
"7615",3475,"UGRD","M","Term 2 2019","SCI","Saturday","8:00-8:30","15:30-16:00"
"7616",3475,"UGRD","M","Term 2 2019","SCI","Thursday","8:00-8:30","16:30-17:00"
"7617",3475,"UGRD","M","Term 2 2019","SCI","Tuesday","8:00-8:30","15:30-16:00"
"7618",3475,"UGRD","M","Term 2 2019","SCI","Wednesday","8:30-9:00","16:00-16:30"
"7619",3477,"UGRD","M","Term 1 2019","SEIT","Friday","8:00-8:30","15:30-16:00"
"7620",3477,"UGRD","M","Term 1 2019","SEIT","Monday","8:30-9:00","15:30-16:00"
"7621",3477,"UGRD","M","Term 1 2019","SEIT","Thursday","8:00-8:30","16:00-16:30"
"7622",3477,"UGRD","M","Term 1 2019","SEIT","Tuesday","8:00-8:30","15:30-16:00"
"7623",3477,"UGRD","M","Term 1 2019","SEIT","Wednesday","9:30-10:00","16:30-17:00"
"7624",3478,"UGRD","M","Semester 2 2018","HASS","Friday","8:00-8:30","16:00-16:30"
"7625",3478,"UGRD","M","Semester 2 2018","HASS","Monday","8:30-9:00","15:00-15:30"
"7626",3478,"UGRD","M","Semester 2 2018","HASS","Sunday","8:00-8:30","15:00-15:30"
"7627",3478,"UGRD","M","Semester 2 2018","HASS","Thursday","7:30-8:00","15:30-16:00"
"7628",3478,"UGRD","M","Semester 2 2018","HASS","Tuesday","8:30-9:00","16:00-16:30"
"7629",3478,"UGRD","M","Semester 2 2018","HASS","Wednesday","8:00-8:30","15:00-15:30"
"7630",3479,"UGRD","M","Term 1 2019","SCI","Friday","8:00-8:30","15:30-16:00"
"7631",3479,"UGRD","M","Term 1 2019","SCI","Monday","8:00-8:30","15:30-16:00"
"7632",3479,"UGRD","M","Term 1 2019","SCI","Thursday","8:30-9:00","15:30-16:00"
"7633",3479,"UGRD","M","Term 1 2019","SCI","Wednesday","8:00-8:30","15:30-16:00"
"7634",3481,"UGRD","F","Semester 2 2018","BUS","Friday","8:30-9:00","15:30-16:00"
"7635",3481,"UGRD","F","Semester 2 2018","BUS","Monday","8:00-8:30","17:30-18:00"
"7636",3481,"UGRD","F","Semester 2 2018","BUS","Thursday","7:30-8:00","15:00-15:30"
"7637",3482,"UGRD","M","Semester 2 2018","SEIT","Friday","8:30-9:00","15:00-15:30"
"7638",3482,"UGRD","M","Semester 2 2018","SEIT","Monday","8:00-8:30","16:00-16:30"
"7639",3482,"UGRD","M","Semester 2 2018","SEIT","Thursday","8:00-8:30","16:00-16:30"
"7640",3482,"UGRD","M","Semester 2 2018","SEIT","Tuesday","9:30-10:00","16:00-16:30"
"7641",3482,"UGRD","M","Semester 2 2018","SEIT","Wednesday","8:30-9:00","17:30-18:00"
"7642",3483,"UGRD","F","Term 1 2019","HASS","Friday","8:30-9:00","15:30-16:00"
"7643",3483,"UGRD","F","Term 1 2019","HASS","Monday","8:00-8:30","16:30-17:00"
"7644",3483,"UGRD","F","Term 1 2019","HASS","Thursday","8:00-8:30","15:30-16:00"
"7645",3483,"UGRD","F","Term 1 2019","HASS","Wednesday","8:00-8:30","16:00-16:30"
"7646",3484,"UGRD","M","Term 1 2019","SEIT","Friday","8:30-9:00","16:00-16:30"
"7647",3484,"UGRD","M","Term 1 2019","SEIT","Monday","8:00-8:30","16:30-17:00"
"7648",3484,"UGRD","M","Term 1 2019","SEIT","Saturday","8:00-8:30","15:30-16:00"
"7649",3484,"UGRD","M","Term 1 2019","SEIT","Sunday","8:30-9:00","16:30-17:00"
"7650",3484,"UGRD","M","Term 1 2019","SEIT","Thursday","8:00-8:30","16:00-16:30"
"7651",3484,"UGRD","M","Term 1 2019","SEIT","Tuesday","8:00-8:30","16:30-17:00"
"7652",3484,"UGRD","M","Term 1 2019","SEIT","Wednesday","8:00-8:30","15:00-15:30"
"7653",3486,"UGRD","M","Term 1 2019","SEIT","Friday","8:30-9:00","15:30-16:00"
"7654",3486,"UGRD","M","Term 1 2019","SEIT","Monday","8:00-8:30","16:00-16:30"
"7655",3486,"UGRD","M","Term 1 2019","SEIT","Thursday","8:00-8:30","16:30-17:00"
"7656",3486,"UGRD","M","Term 1 2019","SEIT","Tuesday","8:30-9:00","16:00-16:30"
"7657",3486,"UGRD","M","Term 1 2019","SEIT","Wednesday","8:30-9:00","15:00-15:30"
"7658",3491,"UGRD","M","Term 3 2019","SEIT","Friday","8:00-8:30","16:00-16:30"
"7659",3491,"UGRD","M","Term 3 2019","SEIT","Monday","8:30-9:00","16:30-17:00"
"7660",3491,"UGRD","M","Term 3 2019","SEIT","Thursday","8:30-9:00","15:30-16:00"
"7661",3491,"UGRD","M","Term 3 2019","SEIT","Tuesday","8:00-8:30","16:00-16:30"
"7662",3491,"UGRD","M","Term 3 2019","SEIT","Wednesday","8:00-8:30","15:30-16:00"
